"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.60704320216644e-126,0.884879893947905,0.987,0.846,1.68737564322548e-121,"COX6B1"
2.07816895841629e-125,1.0298049727488,0.963,0.691,7.6115016270955e-121,"HSPE1"
3.76696828222507e-125,1.29734359086644,0.765,0.349,1.37968980304775e-120,"TBC1D9"
6.8888595207416e-124,1.98223851845253,0.818,0.471,2.52311368806682e-119,"CHCHD10"
9.86814270964705e-124,0.79515798412684,0.996,0.909,3.61430594883533e-119,"HSP90AB1"
2.6347477282182e-123,-0.814303175854326,0.995,0.98,9.65002702937199e-119,"RPL21"
3.04013558497423e-123,2.47270294181761,0.465,0.107,1.11348005935266e-118,"KIF12"
4.32210698399394e-121,0.95303418932739,0.92,0.602,1.58301490395762e-116,"NDUFAB1"
3.65927394204643e-120,1.92552734646048,0.5,0.132,1.34024567401392e-115,"TM7SF2"
8.08058807199546e-119,4.97119293273542,0.259,0.014,2.95959618724906e-114,"CYP4B1"
3.45014876171286e-118,1.5252539157301,0.8,0.398,1.26365148546495e-113,"TMEM160"
9.86824677441008e-118,0.813706142433191,0.99,0.882,3.61434406359544e-113,"COX7A2"
2.53267957743524e-115,2.83576948033119,0.443,0.112,9.27619222031431e-111,"RBP1"
3.95473305509855e-115,-1.7644983735764,0.797,0.951,1.4484605287604e-110,"TMSB4X"
4.95845797406116e-115,3.09674057779831,0.305,0.032,1.81608481757964e-110,"HOXB5"
5.88898906793358e-115,1.11092520465223,0.839,0.442,2.15690113602135e-110,"HERPUD1"
1.35445204314877e-114,0.983201735280551,0.887,0.534,4.96081605323668e-110,"TMEM230"
3.33436805831595e-113,1.16990318412537,0.899,0.577,1.2212456450388e-108,"NUCB2"
3.28989400936642e-112,1.57640748655421,0.739,0.378,1.20495657987054e-107,"PRSS23"
6.2388619368694e-112,5.50187965512474,0.227,0.008,2.28504557299779e-107,"PAQR5"
9.12052271701692e-112,2.05207205532322,0.624,0.279,3.34048265033462e-107,"SUSD3"
3.56653951580094e-111,0.996524496988474,0.941,0.605,1.30628076305725e-106,"GATA3"
7.45510145238582e-111,-0.746167172867645,0.996,0.967,2.73050545795083e-106,"RPL36"
1.06062813586261e-110,4.43100914662802,0.357,0.069,3.88465661041038e-106,"SERPINI1"
5.22537933248447e-108,-2.34791649945146,0.399,0.74,1.91384743431576e-103,"S100A14"
9.28431383077243e-108,3.24843333089166,0.306,0.04,3.40047278365871e-103,"FGF2"
2.07463683775527e-107,2.12030008959823,0.279,0.026,7.59856488196244e-103,"HOXB-AS3"
3.00008410948418e-106,1.18129195356569,0.84,0.481,1.09881080593968e-101,"STARD10"
5.26006294224309e-106,1.28295746684836,0.699,0.307,1.92655065322595e-101,"CKS2"
5.50033654744428e-106,3.66988755885992,0.367,0.076,2.01455326386694e-101,"NFATC4"
6.8501192963253e-106,3.12756462259232,0.419,0.105,2.5089246934721e-101,"ISOC1"
1.49025300346534e-105,1.31662602974096,0.8,0.416,5.45820065049216e-101,"PBX1"
3.14522816578376e-105,5.25103658831944,0.234,0.014,1.15197126799996e-100,"RBM24"
1.0219801945554e-104,1.13542760222441,0.963,0.75,3.74310466057861e-100,"ATP5MC3"
1.41156259823271e-104,2.02250841108622,0.389,0.078,5.16998917228713e-100,"TRH"
2.2697713884963e-104,2.33693319006476,0.318,0.044,8.31326468750655e-100,"ELOVL2"
6.64593965236415e-104,5.50596450835211,0.212,0.007,2.43414185707489e-99,"PPP1R3C"
6.66191552560751e-104,1.16186121332608,0.737,0.351,2.43999318040901e-99,"DNPH1"
1.71397470264239e-103,3.1480830037799,0.322,0.051,6.27760374589803e-99,"ENPP5"
4.76628424228605e-103,0.977485207260803,0.895,0.559,1.74569926657969e-98,"GPX1"
8.41591056320477e-103,0.805333605796455,0.979,0.854,3.08241140287938e-98,"PPDPF"
1.67215124782777e-102,6.43153756614194,0.187,0,6.12442116029399e-98,"CSAG1"
2.8332544350787e-102,1.42231854451359,0.6,0.23,1.03770776939192e-97,"AMZ2"
6.84132629957398e-102,1.6129402681664,0.666,0.305,2.50570417048197e-97,"SNHG25"
3.47714240382836e-101,1.35146942289897,0.789,0.418,1.27353817682617e-96,"SELENOP"
1.26639087350013e-100,6.61329061091221,0.197,0.004,4.63828321328156e-96,"RTBDN"
1.59709508210382e-100,2.28051257611067,0.393,0.089,5.84952044771344e-96,"NFIX"
4.15104045174189e-100,0.921313318816309,0.853,0.522,1.52036007585499e-95,"GABARAPL2"
4.81003493189181e-100,-4.06431691544732,0.201,0.56,1.76172339415469e-95,"PIP"
6.50170442587972e-100,-0.899692923994523,0.973,0.923,2.38131426302271e-95,"RPL27"
1.20179397223327e-99,0.896406325038166,0.986,0.811,4.40169060270159e-95,"COX5B"
9.36782656445836e-99,1.46283463610125,0.573,0.207,3.43106015749852e-94,"CMBL"
1.04186843467645e-98,1.1335331417296,0.709,0.323,3.81594732884595e-94,"TNNT1"
6.44176522285337e-98,5.04744895794886,0.328,0.069,2.35936093052228e-93,"SLC27A2"
9.19258522147558e-98,0.837334688748328,0.727,0.315,3.36687626321765e-93,"NQO1"
1.32911466757339e-97,0.900552820573711,0.848,0.471,4.86801538145428e-93,"BEX3"
2.31778712396193e-97,0.983117977407135,0.805,0.448,8.48912712022295e-93,"NDUFAF3"
3.47630377042568e-97,1.00083939334084,0.939,0.625,1.27323101895611e-92,"CLDN3"
6.45266138255719e-97,-1.35666602807488,0.641,0.926,2.3633517579754e-92,"S100A11"
2.86527368219242e-96,1.49739238693144,0.529,0.18,1.0494351388398e-91,"PXMP2"
3.07692433650535e-96,1.40847090196759,0.677,0.313,1.12695430748845e-91,"RBBP7"
3.87409395606642e-96,1.59718327609151,0.707,0.37,1.41892565234889e-91,"DCAF6"
6.5784438963374e-96,1.03817833275683,0.783,0.426,2.40942086147254e-91,"H2BC5"
6.78396728892441e-96,0.865754722004458,0.93,0.676,2.48469585924146e-91,"ATP5PD"
8.48255968825224e-96,1.35430307286093,0.618,0.247,3.10682231141926e-91,"ESR1"
1.882075647002e-95,1.56380763946051,0.539,0.182,6.89329026470953e-91,"HPN"
2.60977232741931e-95,0.755110018852341,0.975,0.754,9.55855212640596e-91,"PEBP1"
6.08811587486678e-95,1.1220758555907,0.955,0.821,2.22983332032871e-90,"SLC25A6"
1.37297119053658e-94,1.37515265893596,0.559,0.207,5.02864428245928e-90,"TPD52L1"
1.51049940029784e-94,1.76149162877114,0.544,0.204,5.53235510353087e-90,"SKIL"
1.73033916578137e-94,0.821737929885207,0.91,0.649,6.33754022859085e-90,"DYNLRB1"
1.81723381979337e-94,9.74155746065738,0.174,0.001,6.6558005883752e-90,"C7"
4.71454972815944e-94,1.36007919561788,0.484,0.146,1.72675098343568e-89,"RTN2"
5.11743628106195e-94,1.59103228990571,0.647,0.299,1.87431221230175e-89,"SCD"
6.19679870316029e-94,2.72474626626942,0.623,0.3,2.26963949301949e-89,"CKB"
1.19111991111093e-93,1.46060794870201,0.653,0.307,4.36259578643489e-89,"S100P"
6.46577431448989e-93,1.58853090854773,0.513,0.178,2.36815450042507e-88,"DNAJA4"
6.62409927960518e-93,1.62932214511696,0.598,0.242,2.42614260214819e-88,"RERG"
6.79444872600755e-93,1.76366370378781,0.51,0.18,2.48853479038753e-88,"KCNC2"
1.36045374315669e-92,1.9638362985405,0.346,0.067,4.98279787968569e-88,"HOXB6"
4.58932630952406e-92,1.73477228689096,0.37,0.079,1.68088665412628e-87,"STC1"
7.97352975343895e-92,3.99921371764095,0.246,0.028,2.92038500749455e-87,"IGSF21"
8.13370496995302e-92,0.72534130134918,0.731,0.329,2.97905078229499e-87,"H2BC21"
1.3999360621292e-91,4.46612648561065,0.181,0.004,5.12740582115441e-87,"TYRP1"
1.83280296465394e-91,1.26410097414455,0.679,0.318,6.71282413834153e-87,"IGFBP4"
5.1697186568177e-91,2.34000339106903,0.394,0.104,1.89346115524605e-86,"IDH3A"
7.68119364486113e-91,-0.814211381199315,0.997,0.967,2.81331398436684e-86,"RPL36A"
1.28391280344209e-90,3.0984282188749,0.358,0.086,4.70245903388699e-86,"RGS16"
1.68963190568419e-90,4.62077795434202,0.243,0.028,6.18844581775891e-86,"SPARC"
3.5796785384067e-90,5.4077542340636,0.199,0.011,1.31109306147684e-85,"NELL2"
3.58030028800939e-90,1.19080890163795,0.813,0.472,1.31132078348632e-85,"GTF2I"
1.4874062359471e-89,7.38380075180867,0.176,0.004,5.44777407977983e-85,"OLFML3"
3.29612106506274e-89,0.857666728192954,0.897,0.612,1.20723730128988e-84,"HSPD1"
5.87225405848002e-89,9.35768715669428,0.161,0,2.15077177145889e-84,"WDR72"
9.44132252127324e-89,2.92667052138197,0.299,0.052,3.45797878664154e-84,"CXCL17"
1.03159334775986e-88,6.60243554765823,0.173,0.003,3.77831379550527e-84,"MT1M"
1.24136309749487e-88,1.73424519429637,0.57,0.229,4.54661648088473e-84,"MAST4"
1.25932189740408e-88,-1.06600134621086,0.915,0.897,4.6123923814322e-84,"EIF4A1"
1.37201102486892e-88,1.09387484004392,0.784,0.466,5.0251275796849e-84,"NDUFB5"
3.52599464006688e-88,1.13804664983769,0.971,0.808,1.2914307968709e-83,"CST3"
4.54871877854534e-88,-2.46589991283219,0.271,0.582,1.66601373983002e-83,"CNN3"
4.88703544023668e-88,-4.12383289744353,0.05,0.378,1.78992560034109e-83,"UBE2E3"
1.0991068332888e-87,0.667097405331723,1,0.982,4.02558868760355e-83,"MT-CO2"
1.85682630429041e-87,0.825810758407108,0.982,0.784,6.80081202209405e-83,"FXYD3"
1.89823131165871e-87,-2.17048943994658,0.35,0.618,6.95246200208119e-83,"C1orf21"
2.67688963948768e-87,0.944859899925304,0.821,0.478,9.80437599358759e-83,"COX14"
2.68231180182109e-87,1.89863155754591,0.476,0.166,9.82423520534992e-83,"GGA2"
5.20688405163651e-87,0.854833366208147,0.882,0.569,1.90707335275239e-82,"CLU"
9.31093075363179e-87,3.91632311324933,0.238,0.028,3.41022149782518e-82,"DIO1"
9.49277814281396e-87,-2.12621936809756,0.548,0.748,3.47682492258704e-82,"ANKRD30A"
1.56880246695514e-86,0.986408103295816,0.652,0.282,5.7458959154699e-82,"GCSH"
1.68982294094032e-86,1.11491404439855,0.703,0.346,6.189145503488e-82,"TEX264"
7.61577908412744e-86,1.39868222124903,0.624,0.287,2.78935524735252e-81,"ACO2"
7.84220888355352e-86,0.606571771271693,1,0.982,2.87228742569031e-81,"MT-CO1"
7.84408761880851e-86,11.5376851435272,0.157,0,2.8729755312648e-81,"CST2"
8.0762508262775e-86,4.69835922482819,0.202,0.014,2.9580076276324e-81,"SIX2"
9.33771748712114e-86,1.05798518750939,0.768,0.425,3.42003240683299e-81,"ATP6AP1"
1.08968638365499e-85,-0.652149751230791,1,0.989,3.99108534877475e-81,"RPS27"
1.44609629220075e-85,1.49743169461185,0.572,0.24,5.29647227981445e-81,"CTSF"
2.11164221869014e-85,1.42051109065144,0.48,0.159,7.73410079017451e-81,"C20orf27"
9.0160499718577e-85,0.946569437537409,0.745,0.392,3.3022184626926e-80,"MRPS7"
1.02999732132058e-84,4.6509597434645,0.199,0.014,3.77246818906876e-80,"FGF12"
1.38526781546891e-84,-2.66885556070509,0.498,0.741,5.07368190093643e-80,"S100A10"
1.63760621620721e-84,10.4174381743737,0.153,0,5.99789652748051e-80,"HDC"
1.8118426479706e-84,1.02175577956207,0.725,0.364,6.63605488245711e-80,"HINT2"
2.8601778271519e-84,2.12597677533072,0.469,0.159,1.04756873097266e-79,"GADD45G"
3.50157241845599e-84,1.93692936318467,0.34,0.077,1.28248591398369e-79,"ITPK1"
4.54473963290252e-84,4.00301355371905,0.202,0.014,1.66455633794688e-79,"S100G"
4.72044537018254e-84,1.00667975294758,0.729,0.392,1.72891032128306e-79,"SNF8"
8.35058826834983e-84,1.13909918583198,0.957,0.753,3.05848645916581e-79,"COX7B"
2.00479789449806e-83,1.12033703727027,0.451,0.129,7.34277276838859e-79,"SEZ6L2"
5.58301768744961e-83,3.67357251807724,0.213,0.02,2.04483605820529e-78,"RBP5"
5.98397409110276e-83,0.973018743366619,0.569,0.21,2.1916903506073e-78,"IFI27"
7.06026767681519e-83,1.15402123127247,0.645,0.289,2.58589363931033e-78,"CSAD"
1.05252798220321e-82,1.80166258857721,0.356,0.085,3.85498898761747e-78,"SERPINA5"
2.0002949926289e-82,1.37416419717077,0.522,0.199,7.3262804400026e-78,"GALNT1"
2.60461959682571e-82,1.15176151349166,0.604,0.261,9.53967973533386e-78,"CCDC167"
4.22081706003006e-82,3.55110796575543,0.219,0.023,1.54591645640661e-77,"HOXB8"
4.48479210156191e-82,1.11322114724514,0.777,0.449,1.64259995511806e-77,"PRKAR1A"
4.74791494448297e-82,1.09654078240759,0.655,0.32,1.73897132756633e-77,"MRPS23"
6.06385191878925e-82,1.77521873003108,0.582,0.269,2.22094640377575e-77,"RWDD4"
1.47822890872787e-81,1.48451017689686,0.41,0.115,5.41416120110671e-77,"IRF2BPL"
1.6912241066993e-81,4.59289578945622,0.153,0.001,6.19427741319684e-77,"SPDYC"
1.71896542526654e-81,0.904803282832616,0.759,0.405,6.29588276658124e-77,"HACD3"
2.91838334019445e-81,1.1865295532583,0.619,0.273,1.06888708217962e-76,"DGCR6L"
3.81643218523307e-81,0.751085981773012,0.925,0.66,1.39780645216347e-76,"NDUFB10"
3.86992156735076e-81,0.787710049901196,0.97,0.772,1.41739747325789e-76,"NDUFB9"
7.16270359064569e-81,1.25946293022263,0.577,0.237,2.62341181710989e-76,"NR2F6"
1.49557826440916e-80,1.05901833699299,0.618,0.263,5.47770495122498e-76,"PRLR"
2.57694382769628e-80,5.69159452461797,0.161,0.004,9.43831446332038e-76,"ASB9"
2.28350967341689e-79,1.4015123397886,0.443,0.144,8.3635825298567e-75,"SPATA20"
2.38208064480366e-79,2.0793499829434,0.416,0.134,8.7246085696579e-75,"MAFB"
3.76527974227296e-79,1.03680919260106,0.896,0.649,1.37907135840489e-74,"C18orf32"
4.21292216964775e-79,0.778021734693648,0.961,0.716,1.54302487385519e-74,"PRDX2"
8.71116142655538e-79,-8.29199409194651,0.009,0.296,3.19054998409017e-74,"PTHLH"
1.70099103714545e-78,1.27135691263594,0.562,0.232,6.23004977264893e-74,"PDHB"
1.95032185528356e-78,0.896314103304911,0.619,0.292,7.14324882716155e-74,"WFDC2"
2.18025103325032e-78,1.67816463918405,0.778,0.587,7.98538743438261e-74,"TSPAN13"
2.38014656458526e-78,3.89371926836814,0.159,0.004,8.71752480744997e-74,"ABHD12B"
5.12929877021383e-78,1.24617034165665,0.546,0.223,1.87865696757852e-73,"RNF139"
6.74628104243142e-78,-6.92728507193771,0.023,0.313,2.47089289460093e-73,"LAMB3"
7.11457226005602e-78,-6.79381256284809,0.022,0.313,2.60578323596812e-73,"ANGPTL4"
1.40781170180463e-77,6.85753072177303,0.145,0.001,5.15625113902964e-73,"VTN"
2.32473612690602e-77,0.682347355545644,0.912,0.66,8.51457853840597e-73,"TOMM6"
2.82752631571039e-77,0.827825072195108,0.944,0.749,1.03560978839209e-72,"MORF4L2"
3.04333282370711e-77,2.09430453417566,0.259,0.043,1.11465108001096e-72,"PSIP1"
6.19950453219926e-77,0.899326858087485,0.785,0.461,2.2706305299633e-72,"MRPL27"
8.33646897635161e-77,2.43228152494316,0.362,0.102,3.05331512727854e-72,"CEACAM6"
9.57895019455254e-77,2.76671388715444,0.409,0.143,3.50838629825681e-72,"HAUS1"
1.06752226760455e-76,-0.97618427483072,0.97,0.923,3.90990705732844e-72,"GAS5"
1.16618406359902e-76,0.74224228221405,0.931,0.651,4.27126575133778e-72,"NDUFB7"
4.94055776044029e-76,0.692548930106864,0.954,0.765,1.80952868533886e-71,"VAMP8"
5.45850026834321e-76,1.40729936378277,0.46,0.16,1.99923030828338e-71,"OCEL1"
6.62032693708834e-76,4.4185005900825,0.169,0.009,2.42476094397798e-71,"SOWAHA"
1.10566013843739e-75,1.11848679907978,0.657,0.323,4.04959082304077e-71,"P4HTM"
1.14361139646284e-75,2.07108552900923,0.241,0.035,4.1885911006848e-71,"SPESP1"
2.456037287952e-75,0.808822146652075,0.94,0.713,8.99548217085299e-71,"COPS9"
3.51026623592616e-75,0.89964539799516,0.764,0.431,1.28567011157031e-70,"MRPS26"
3.90681078978102e-75,1.66619277090303,0.327,0.079,1.4309085198652e-70,"PCMTD2"
4.11931599648673e-75,2.3932457633857,0.228,0.03,1.50874067687323e-70,"ATP1A2"
5.35397840737486e-75,2.22386077335781,0.321,0.079,1.96094813148511e-70,"WWOX"
1.40507710766761e-74,0.751617797083834,0.947,0.779,5.1462354145434e-70,"DYNLL1"
1.46593272024284e-74,0.939483684954513,0.94,0.74,5.36912518116144e-70,"SLC39A6"
1.80148556320101e-74,1.81799913321759,0.772,0.483,6.59812102378e-70,"ATP6AP2"
2.73341543714579e-74,1.52021317500662,0.407,0.126,1.00114073800902e-69,"AL035661.1"
2.81160994665786e-74,1.44369186782252,0.461,0.166,1.02978025906291e-69,"DYNLL2"
6.43324159652425e-74,0.70448108533647,0.942,0.732,2.35623906714297e-69,"C1orf43"
6.75901590320111e-74,-2.06729303643782,0.625,0.791,2.47555716470644e-69,"S100A16"
9.2233919169254e-74,4.02100616158037,0.155,0.006,3.3781595234931e-69,"CST9"
1.23851381368573e-73,2.08635515341844,0.205,0.022,4.53618069400535e-69,"IGFBP6"
6.77641977339837e-73,0.707398037875157,0.856,0.508,2.48193150620489e-68,"PAFAH1B3"
8.08302451740921e-73,1.14028182580688,0.721,0.458,2.9604885597463e-68,"TMEM134"
8.77797168352809e-73,1.00949564463303,0.893,0.613,3.215019908809e-68,"MAGED2"
1.12090583649351e-72,2.85098731069121,0.224,0.031,4.10542971674111e-68,"LINC00173"
1.45922131197842e-72,1.055378041467,0.845,0.528,5.34454397725217e-68,"CAPG"
1.49054019770737e-72,-0.935033597137378,0.977,0.986,5.459252528123e-68,"ACTG1"
1.60338657038199e-72,-2.05991144279376,0.575,0.751,5.87256365268108e-68,"KRT7"
3.60717280546633e-72,1.05674232753098,0.758,0.438,1.3211631117301e-67,"EGR1"
5.01272396593438e-72,1.0783400766729,0.676,0.348,1.83596027976313e-67,"FOXA1"
8.53240626069649e-72,1.60217800162711,0.366,0.105,3.1250791170427e-67,"TCTA"
8.61781728357673e-72,6.79994101216228,0.139,0.002,3.15636175828281e-67,"HAPLN2"
9.28304882092352e-72,1.39444075927848,0.486,0.194,3.40000946115145e-67,"ACSF2"
1.43935681273541e-71,0.7385473813609,0.828,0.541,5.27178826232471e-67,"TMEM14B"
1.44268355860572e-71,0.822485215568076,0.785,0.459,5.28397280174931e-67,"NDUFA12"
3.83162035166608e-71,2.2604057943813,0.229,0.034,1.40336927000122e-66,"BASP1"
4.1987781413478e-71,2.11324543628039,0.245,0.039,1.53784448205005e-66,"NECAB1"
4.9538018078022e-71,1.4064782788405,0.665,0.353,1.81437945012564e-66,"RSBN1L"
5.53899618730645e-71,0.837010594495108,0.964,0.776,2.02871274356286e-66,"UQCR10"
1.07920290727241e-70,0.723295108579735,0.96,0.777,3.95268856817592e-66,"NDUFB4"
1.46389539639534e-70,1.4669816691438,0.338,0.089,5.36166327883756e-66,"SNX10"
1.68062111994977e-70,1.75616818248009,0.313,0.077,6.15544291392804e-66,"CCDC151"
1.73463235931888e-70,0.624145191370041,0.945,0.727,6.35326447924131e-66,"PRDX5"
2.40650504886004e-70,0.888320734935225,0.792,0.502,8.81406539195478e-66,"SELENOT"
2.4110441068166e-70,-2.10274567392262,0.453,0.683,8.83069014562647e-66,"TNFRSF12A"
3.373950240819e-70,0.997852183436832,0.536,0.215,1.23574301520237e-65,"CTSH"
4.48691735624569e-70,1.24646816799124,0.538,0.235,1.64337835089855e-65,"PNPLA4"
4.74571932349296e-70,0.85136245485373,0.678,0.336,1.73816715942253e-65,"TMEM14A"
5.35008752518807e-70,-0.507317362471742,0.998,0.975,1.95952305697538e-65,"RPL35A"
6.5517272779662e-70,1.07498747410781,0.637,0.318,2.3996356328279e-65,"LASP1"
7.88287805847993e-70,1.02345069779216,0.655,0.33,2.88718291769886e-65,"TCEAL1"
1.56403005354566e-69,1.79442207746618,0.272,0.055,5.72841647411632e-65,"HSPB8"
1.63741794607026e-69,0.828463116047528,0.947,0.729,5.99720696927693e-65,"COX5A"
1.64784222785631e-69,0.579733482037749,0.959,0.749,6.0353869437465e-65,"TRMT112"
1.75579520773899e-69,3.45964287621712,0.258,0.055,6.43077552786483e-65,"MT1G"
2.67841677048152e-69,1.08085672494707,0.683,0.355,9.80996926356563e-65,"CMTM6"
2.72983829373036e-69,0.891339976677975,0.732,0.412,9.9983057346168e-65,"MRPL23"
5.80909014758506e-69,2.83524127121411,0.16,0.01,2.1276373574545e-64,"APLP1"
6.06803767095052e-69,2.45823195324504,0.249,0.046,2.22247947736234e-64,"ACSS1"
6.70700306470996e-69,0.972663400087876,0.595,0.277,2.45650694248067e-64,"MED13L"
7.72130724281725e-69,3.20373631804994,0.244,0.047,2.82800599075424e-64,"ESRRG"
9.04072918280542e-69,1.32863028120061,0.455,0.167,3.31125747049431e-64,"COX11"
1.52888072488593e-68,0.72417379351656,0.912,0.71,5.59967854296722e-64,"TMED2"
2.24440192532315e-68,-5.52025134693787,0.089,0.363,8.22034649168859e-64,"KRT15"
2.53475172333435e-68,1.08706491293915,0.58,0.254,9.28378166188439e-64,"VAV3"
2.97537421200495e-68,2.07997361780612,0.315,0.082,1.08976055888893e-63,"PIK3R1"
4.3810653205832e-68,1.88825746645175,0.339,0.096,1.6046089843168e-63,"ANXA9"
5.32332469306055e-68,1.92570693889127,0.324,0.088,1.94972090208036e-63,"GLCE"
5.54051774781922e-68,2.07099480849208,0.425,0.168,2.02927003031627e-63,"LY6K"
6.7092845833465e-68,0.663715074884758,0.91,0.658,2.45734257149649e-63,"COX17"
9.40185020911965e-68,2.13421517216771,0.298,0.073,3.44352165759216e-63,"SEPTIN8"
1.26693304739717e-67,0.855067520317116,0.762,0.468,4.64026897939689e-63,"RTN3"
1.80466761220842e-67,0.671492985033344,0.929,0.729,6.60977559647456e-63,"ANAPC11"
1.925038162981e-67,0.900578054393485,0.663,0.326,7.05064477573419e-63,"MRPL40"
2.02005031375948e-67,1.0118574392986,0.7,0.388,7.39863627917549e-63,"MRPL12"
2.35935353869119e-67,2.9493169062959,0.21,0.03,8.64136827081036e-63,"FOXD3-AS1"
3.13330387775912e-67,0.63146672692883,0.942,0.741,1.14760387826806e-62,"SELENOW"
4.66509292658367e-67,1.33860205371482,0.657,0.38,1.70863693529053e-62,"GSTM3"
5.01257479492571e-67,1.26690769394766,0.371,0.11,1.83590564438949e-62,"ALDH3B2"
6.35803595952936e-67,1.01608499027319,0.889,0.699,2.32869425053722e-62,"PTMS"
9.4833733164549e-67,0.907384632428568,0.727,0.417,3.47338031088477e-62,"COMT"
1.53404961649009e-66,1.22580722011411,0.492,0.199,5.6186101253566e-62,"USF2"
2.1786438589387e-66,0.794072963541858,0.84,0.564,7.9795009977489e-62,"BANF1"
2.23596370069858e-66,-0.767152500945055,0.995,0.982,8.18944065017862e-62,"TPT1"
2.33559187323116e-66,1.47972234553536,0.426,0.153,8.55433879489644e-62,"STRBP"
2.37184630166441e-66,4.02181014569134,0.133,0.003,8.68712426447606e-62,"PPP1R14D"
3.4202408565085e-66,0.785906944961308,0.661,0.329,1.2526974161048e-61,"TRAPPC6A"
6.06687253415066e-66,0.830029736639687,0.871,0.631,2.22205273435802e-61,"ATP5MC1"
8.77220267222145e-66,1.27819910649922,0.727,0.528,3.21290695072783e-61,"SYAP1"
9.74671610909597e-66,0.881433575441203,0.717,0.41,3.56983224211749e-61,"MCRIP2"
1.09442264244656e-65,0.727757864885848,0.855,0.637,4.00843237022478e-61,"APRT"
1.27396909640925e-65,2.16187545781545,0.382,0.135,4.66603921250851e-61,"APTR"
1.70024937228882e-65,5.48611691348535,0.157,0.011,6.22733335094504e-61,"APOC1"
1.71476234656838e-65,1.76075442215801,0.257,0.052,6.28048857054135e-61,"KAZALD1"
2.85652298201566e-65,0.586152756237212,1,0.98,1.04623010739306e-60,"MT-ATP6"
3.80323372857395e-65,-0.5467168930606,1,0.976,1.39297238542749e-60,"RPS14"
